time,phasePid,sfCpuPct,sfWsMB,sfPrivMB,sfGpuPct,sfGpuMemMB,wvCount,wvCpuPct,wvWsMB,wvPrivMB,wvGpuPct,wvGpuMemMB
2026-07-19 12:24:43.712,49396,9.64,8129.1,9263.9,84.85,1454.2,8,6.6,613.2,418.6,0,0
2026-07-19 12:24:47.375,49396,9.64,8129.1,9263.9,84.94,1454.2,8,6.16,612.6,418.3,0,0
2026-07-19 12:24:50.766,49396,9.06,8129.1,9263.9,85.41,1454.2,8,4.84,614.4,430.4,0,0
2026-07-19 12:24:54.189,49396,9.83,8129.1,9263.9,86.47,1454.2,8,2.71,610.1,426.2,0,0
2026-07-19 12:24:57.406,49396,9.29,8129.1,9263.9,86.23,1454.2,8,2.84,610.1,426.2,0,0
2026-07-19 12:25:01.155,49396,10.26,8129.2,9263.9,85.25,1454.2,8,2.93,610.4,426.4,0,0
2026-07-19 12:25:04.473,49396,10.14,8129.2,9263.9,85.27,1454.2,8,2.71,607.4,423.5,0,0
2026-07-19 12:25:07.845,49396,9.89,8129.2,9263.9,86.29,1454.2,8,2.91,606.3,422.5,0,0
2026-07-19 12:25:11.121,49396,9.82,8129,9263.8,86.61,1454.2,8,2.38,606.4,422.4,0,0
2026-07-19 12:25:14.468,49396,9.25,8129,9263.8,89.78,1454.2,8,2,606,422,0,0
2026-07-19 12:25:17.738,49396,9.24,8129,9263.8,87.15,1454.2,8,2.12,605.1,420.8,0,0
2026-07-19 12:25:21.117,49396,10.19,8129,9263.8,80.45,1454.2,8,2.15,527.4,326.5,0,0
2026-07-19 12:25:24.308,49396,10.05,8129.1,9263.8,92.46,1454.2,8,2.17,527.2,326.2,0,0
2026-07-19 12:25:27.871,49396,11.83,8139.2,9273.8,77.75,1454.8,8,1.66,527.6,326.5,0,0
2026-07-19 12:25:31.152,49396,12.68,8140.7,9275.9,91.21,1455.4,8,2.66,540.1,344.3,0,0
2026-07-19 12:25:34.910,49396,14.1,8148.8,9283.7,90.86,1456,8,2.88,540,344,0,0
2026-07-19 12:25:38.224,49396,11.69,8175.5,9310.4,90.65,1456.7,8,3.23,539.3,342,0,0
2026-07-19 12:25:41.647,49396,11,8153,9287.9,90.85,1456.7,8,3.08,538.1,340.7,0,0
2026-07-19 12:25:44.849,49396,10.31,8153.1,9287.9,90.99,1456.7,8,2.82,537.7,340.5,0,0
2026-07-19 12:25:48.189,49396,9.21,8153.2,9287.9,90.86,1456.7,8,2.97,537.1,339.8,0,0
2026-07-19 12:25:51.451,49396,8.8,8153.2,9287.9,90.99,1456.7,8,3.43,553.7,377.1,0,0
2026-07-19 12:25:54.798,49396,9.51,8153.2,9287.9,90.82,1456.7,8,3.03,555.8,379,0,0
2026-07-19 12:25:58.031,49396,9.88,8153.2,9287.9,91.26,1456.7,8,2.78,555.7,378.8,0,0
2026-07-19 12:26:01.392,49396,9.98,8153.2,9287.9,90.59,1457.4,8,3.16,555.7,378.9,0,0
2026-07-19 12:26:04.589,49396,8.83,8153.6,9288.6,91.36,1457.4,8,2.76,555.5,378.6,0,0
2026-07-19 12:26:07.868,49396,9.03,8153.6,9288.6,90.89,1457.4,8,2.82,555.7,379.2,0,0
2026-07-19 12:26:11.020,49396,8.57,8153.6,9288.6,90.69,1457.4,8,3.55,574.3,391.7,0,0
2026-07-19 12:26:14.399,49396,10.19,8153.6,9288.6,90.25,1457.4,8,4.82,572.5,379,0,0
2026-07-19 12:26:17.792,49396,10.61,8153.6,9288.6,90.32,1457.4,8,5.01,578.4,370.2,0,0
2026-07-19 12:26:21.121,49396,9.18,8153.6,9288.6,89.82,1457.4,8,4.91,576.7,352.7,0,0
2026-07-19 12:26:24.241,49396,9.94,8146.2,9288.6,90.1,1457.4,8,5.09,576.8,352.6,0,0
2026-07-19 12:26:27.539,49396,10.5,8137.6,9288.6,89.7,1457.4,8,5.02,576.8,352.4,0,0
2026-07-19 12:26:30.673,49396,10.17,8128.4,9288.6,89.79,1457.4,8,4.68,587.7,374.8,0,0
2026-07-19 12:26:33.974,49396,9.9,8108.8,9288.6,91.06,1457.4,8,4.46,584.6,371.4,0,0
2026-07-19 12:26:37.058,49396,10.29,8108.8,9288.6,91.81,1457.4,8,4.16,581.1,367.9,0,0
2026-07-19 12:26:40.344,49396,10.03,8108.8,9288.6,90.6,1457.4,8,4.6,591.7,378.5,0,0
2026-07-19 12:26:43.497,49396,10.67,8108.8,9288.6,89.72,1457.4,8,4.57,591.1,377.9,0,0
2026-07-19 12:26:46.764,49396,9.46,8108.8,9288.6,90.74,1457.4,8,4.37,591.2,378.1,0,0
2026-07-19 12:26:50.101,49396,10.62,8109,9288.6,85.95,1457.4,8,4.43,602.9,400.6,0,0
2026-07-19 12:26:53.368,49396,9.31,8109,9288.6,91.05,1457.4,8,2.19,599.6,397.4,0,0
2026-07-19 12:26:56.466,49396,9.68,8109,9288.6,0,0,8,2.61,601.3,398,0,0
2026-07-19 12:26:59.650,49396,8.77,8109,9288.6,91.28,1457.4,8,2.24,602,398.7,0,0
2026-07-19 12:27:02.683,49396,9.23,8109,9288.6,90.78,1457.4,8,2.37,601.6,398.3,0,0
2026-07-19 12:27:05.782,49396,9.77,8108.9,9288.5,90.44,1457.4,8,2.38,601.6,397.8,0,0
2026-07-19 12:27:08.814,49396,10.13,8108.9,9288.5,91.69,1457.4,8,2.31,601.7,397.9,0,0
2026-07-19 12:27:11.993,49396,7.91,8108.9,9288.5,94.26,1457.4,8,2.48,600.6,396.8,0,0
2026-07-19 12:27:14.986,49396,8.57,8108.9,9288.5,94.44,1457.4,8,2.26,600.2,396.5,0,0
2026-07-19 12:27:18.004,49396,6.76,8108.9,9288.5,94.2,1457.4,8,1.98,600.2,392.6,0,0
2026-07-19 12:27:21.315,49396,10.35,8108.9,9288.5,92.7,1457.4,8,2.05,599.2,376,0,0
2026-07-19 12:27:24.379,49396,7.97,8108.9,9288.5,94,1457.4,8,2.21,599.4,376.1,0,0
2026-07-19 12:27:27.321,49396,9.13,8108.9,9288.4,94.45,1457.4,8,2.07,600.9,377.8,0,0
2026-07-19 12:27:30.348,49396,9.23,8103.6,9288.4,94.31,1457.4,8,2.12,609.7,398.1,0,0
2026-07-19 12:27:33.340,49396,9.29,8103.2,9288.4,91.35,1457.4,8,3.05,610.1,397.3,0,0
2026-07-19 12:27:36.464,49396,9.05,8103.2,9288.4,91.95,1457.4,8,3,609.8,397.1,0,0
2026-07-19 12:27:39.479,49396,9.7,8103.3,9288.4,91.66,1457.4,8,2.89,608.9,394.7,0,0
2026-07-19 12:27:42.734,49396,10.48,8103.3,9288.4,89.58,1457.4,8,3.17,605.5,391.3,0,0
2026-07-19 12:27:45.760,49396,9.26,8103.3,9288.4,91.72,1457.4,8,2.71,605.8,391.7,0,0
2026-07-19 12:27:49.049,49396,9.17,8103.3,9288.4,92.06,1457.4,8,2.86,606,391.7,0,0
2026-07-19 12:27:52.091,49396,7.85,8103.3,9288.4,91.27,1457.4,8,2.92,612.4,418.7,0,0
2026-07-19 12:27:55.174,49396,8.22,8103.3,9288.4,91.18,1457.4,8,2.84,609.3,415.5,0,0
2026-07-19 12:27:58.162,49396,8.48,8103.3,9288.4,90.88,1457.4,8,3.19,609.2,415.5,0,0
2026-07-19 12:28:01.341,49396,7.9,8103.3,9288.4,91.21,1457.4,8,2.84,609.9,416,0,0
2026-07-19 12:28:04.314,49396,7.73,8103.3,9288.4,91.23,1457.4,8,2.97,609.8,416,0,0
2026-07-19 12:28:07.411,49396,7.99,8103.3,9288.4,90.95,1457.4,8,2.9,608.9,415.2,0,0
2026-07-19 12:28:10.348,49396,9.03,8103.3,9288.4,90.65,1457.4,8,3.46,619.2,425.8,0,0
2026-07-19 12:28:13.561,49396,8.5,8103.3,9288.4,90.11,1457.4,8,5.89,616.6,422.6,0,0
2026-07-19 12:28:16.624,49396,8.51,8103.3,9288.5,89.99,1457.4,8,5.25,613.5,409.6,0,0
2026-07-19 12:28:19.764,49396,8.47,8103.3,9288.5,90.29,1457.4,8,5.25,611,386,0,0
2026-07-19 12:28:22.823,49396,8.73,8103.3,9288.5,90.26,1457.4,8,5.49,611.3,386.2,0,0
2026-07-19 12:28:26.023,49396,8.51,8103.3,9288.5,89.44,1457.4,8,5.56,610.9,385.9,0,0
2026-07-19 12:28:29.036,49396,8.51,8103.3,9288.5,90.69,1457.4,8,5.32,610.6,385.8,0,0
2026-07-19 12:28:32.184,49396,8.5,8103.3,9288.5,91.77,1457.4,8,4.42,609.3,396.1,0,0
2026-07-19 12:28:35.211,49396,8.84,8103.3,9288.5,91.33,1457.4,8,4.14,607.6,394.5,0,0
2026-07-19 12:28:38.374,49396,9.26,8103.3,9288.5,91.72,1457.4,8,5.07,604.8,391.5,0,0
2026-07-19 12:28:41.377,49396,8.7,8103.3,9288.5,91.29,1457.4,8,3.93,604.6,391.2,0,0
2026-07-19 12:28:44.557,49396,9.87,8103.3,9288.5,91.48,1457.4,8,3.93,604.6,391.3,0,0
2026-07-19 12:28:47.671,49396,10.19,8103.3,9288.5,90.81,1457.4,8,4.5,605.2,391.8,0,0
2026-07-19 12:28:50.862,49396,9.69,8103.3,9288.5,91.46,1457.4,8,3.49,605.1,402.3,0,0
2026-07-19 12:28:53.946,49396,11.18,8103.3,9288.5,90.79,1457.4,8,2.54,602,399.2,0,0
2026-07-19 12:28:57.001,49396,9.59,8103.3,9288.5,91.97,1457.4,8,2.75,601.1,398.3,0,0
2026-07-19 12:29:00.011,49396,9.72,8103.3,9288.5,91.27,1457.4,8,2.35,601.2,398.4,0,0
2026-07-19 12:29:03.124,49396,8.66,8103.3,9288.5,91.57,1457.4,8,2.23,601.3,398.4,0,0
2026-07-19 12:29:06.154,49396,8.53,8103.3,9288.5,91.77,1457.4,8,2.44,601.2,398.3,0,0
2026-07-19 12:29:09.330,49396,9.2,8103.3,9288.5,91.48,1457.4,8,2.37,600.4,397.4,0,0
2026-07-19 12:29:12.290,49396,8.46,8103.3,9288.5,94.58,1457.4,8,2.18,599.6,396.6,0,0
2026-07-19 12:29:15.466,49396,9.53,8103.3,9288.5,93.69,1457.4,8,2.17,598.9,395.9,0,0
2026-07-19 12:29:18.447,49396,8.75,8103.3,9288.5,94.2,1457.4,8,2.1,599.1,389.7,0,0
2026-07-19 12:29:21.559,49396,9.65,8103.3,9288.5,94.11,1457.4,8,2.17,597.7,374.2,0,0
2026-07-19 12:29:24.559,49396,10.25,8103.3,9288.5,93.91,1457.4,8,1.94,597.8,374.2,0,0
2026-07-19 12:29:27.583,49396,9.01,8103.3,9288.5,94.15,1457.4,8,2.08,598.8,375.2,0,0
2026-07-19 12:29:30.677,49396,10.76,8103.3,9288.5,93.98,1457.4,8,2.68,606.6,394.7,0,0
2026-07-19 12:29:33.753,49396,12.94,8103.3,9288.5,91.6,1456.9,8,2.04,571.2,393.2,0,0
2026-07-19 12:29:36.813,49396,24.78,8167.4,9356.6,94.59,1456.9,8,0,570.9,392.8,0,0
2026-07-19 12:29:39.977,49396,5.59,8168.9,9353.8,58.45,0,0,0,0,0,0,0
# orphans_after_exit=0
