time,phasePid,sfCpuPct,sfWsMB,sfPrivMB,sfGpuPct,sfGpuMemMB,wvCount,wvCpuPct,wvWsMB,wvPrivMB,wvGpuPct,wvGpuMemMB
2026-07-19 12:52:01.116,40640,15.26,8276.7,9446.3,94.53,1468.5,0,0,0,0,0,0
2026-07-19 12:52:04.230,40640,16.73,8278.3,9447.3,94.67,1468.5,0,0,0,0,0,0
2026-07-19 12:52:07.478,40640,15.61,8278.9,9447.2,94.24,1469.2,0,0,0,0,0,0
2026-07-19 12:52:10.573,40640,16.34,8278.8,9448,94.73,1469.2,0,0,0,0,0,0
2026-07-19 12:52:13.753,40640,13.38,8280,9448.1,94.58,1469.2,0,0,0,0,0,0
2026-07-19 12:52:16.807,40640,10.02,8286.3,9456.2,94.72,1469.2,0,0,0,0,0,0
2026-07-19 12:52:20.015,40640,10.67,8287,9454.9,95.14,1469.2,0,0,0,0,0,0
2026-07-19 12:52:23.571,40640,14.1,8291,9454.3,91.38,1469.2,0,0,0,0,0,0
2026-07-19 12:52:27.469,40640,13.93,8287.9,9455.8,91.63,1469.2,0,0,0,0,0,0
2026-07-19 12:52:30.675,40640,11.74,8288.7,9453.9,94.39,1469.2,0,0,0,0,0,0
2026-07-19 12:52:34.536,40640,14.07,8286.4,9452.9,89.47,1469.2,0,0,0,0,0,0
2026-07-19 12:52:38.341,40640,11.79,8283.8,9452.2,94.04,1469.2,0,0,0,0,0,0
2026-07-19 12:52:41.538,40640,9.71,8284.9,9453.2,94.62,1469.2,0,0,0,0,0,0
2026-07-19 12:52:44.621,40640,10.21,8285.3,9453.4,94.6,1469.2,0,0,0,0,0,0
2026-07-19 12:52:47.844,40640,10.11,8284.6,9452.6,94.85,1469.2,0,0,0,0,0,0
2026-07-19 12:52:50.942,40640,9.32,8284.9,9452.7,94.87,1469.2,0,0,0,0,0,0
2026-07-19 12:52:54.136,40640,9.57,8285.1,9452.7,94.77,1469.2,0,0,0,0,0,0
2026-07-19 12:52:57.279,40640,9.26,8299.2,9467.9,95.15,1469.2,0,0,0,0,0,0
2026-07-19 12:53:00.532,40640,10.22,8296.7,9465,94.91,1469.2,0,0,0,0,0,0
2026-07-19 12:53:03.715,40640,9.56,8296.7,9465,95.05,1469.2,0,0,0,0,0,0
2026-07-19 12:53:07.001,40640,9.54,8296.7,9465,94.61,1469.2,0,0,0,0,0,0
2026-07-19 12:53:10.161,40640,9.63,8296.4,9464.6,94.49,1469.2,0,0,0,0,0,0
2026-07-19 12:53:13.381,40640,8.66,8296.5,9464.6,94.69,1469.2,0,0,0,0,0,0
2026-07-19 12:53:16.300,40640,8.05,8299.1,9467.1,94.46,1469.2,0,0,0,0,0,0
2026-07-19 12:53:19.397,40640,8.09,8285.4,9455.7,95.05,1469.2,0,0,0,0,0,0
2026-07-19 12:53:22.311,40640,7.98,8284.8,9455.7,94.51,1469.2,0,0,0,0,0,0
2026-07-19 12:53:25.389,40640,8.17,8284.8,9455.9,94.54,1469.2,0,0,0,0,0,0
2026-07-19 12:53:28.396,40640,7.89,8295.5,9466.7,94.69,1469.2,0,0,0,0,0,0
2026-07-19 12:53:31.489,40640,8.41,8284.9,9455.6,95.17,1469.2,0,0,0,0,0,0
2026-07-19 12:53:34.443,40640,9.82,8284.6,9455.2,94.53,1469.2,0,0,0,0,0,0
2026-07-19 12:53:37.711,40640,10.09,8281,9451.6,94.73,1469.2,0,0,0,0,0,0
2026-07-19 12:53:40.887,40640,9.73,8280.9,9451.5,94.56,1469.9,0,0,0,0,0,0
2026-07-19 12:53:44.101,40640,10.6,8281,9452.1,94.66,1469.9,0,0,0,0,0,0
2026-07-19 12:53:47.185,40640,10.64,8280.9,9452.1,95.07,1469.9,0,0,0,0,0,0
2026-07-19 12:53:50.424,40640,10.43,8280.9,9452,94.42,1469.9,0,0,0,0,0,0
