time,phasePid,sfCpuPct,sfWsMB,sfPrivMB,sfGpuPct,sfGpuMemMB,wvCount,wvCpuPct,wvWsMB,wvPrivMB,wvGpuPct,wvGpuMemMB
2026-07-19 10:55:56.672,48540,2.92,7745.8,8944.6,11.73,1060,0,0,0,0,0,0
2026-07-19 10:56:00.280,48540,3.32,7745.9,8944.6,19.89,1060,0,0,0,0,0,0
2026-07-19 10:56:03.955,48540,2.82,7745.9,8944.6,22.15,1060,0,0,0,0,0,0
2026-07-19 10:56:07.580,48540,2.87,7745.9,8944.6,11.62,1060,0,0,0,0,0,0
2026-07-19 10:56:11.375,48540,3.05,7745.9,8944.6,17.86,1060,0,0,0,0,0,0
2026-07-19 10:56:14.932,48540,3.34,7745.9,8944.6,14.94,1060,0,0,0,0,0,0
2026-07-19 10:56:18.644,48540,2.81,7745.9,8944.6,13.34,1060,0,0,0,0,0,0
2026-07-19 10:56:22.286,48540,3.12,7745.9,8944.6,23.97,1060,0,0,0,0,0,0
2026-07-19 10:56:26.220,48540,3.23,7746,8944.6,16.44,1060,0,0,0,0,0,0
2026-07-19 10:56:30.051,48540,2.98,7746,8944.6,12.92,1060,0,0,0,0,0,0
2026-07-19 10:56:33.740,48540,3.23,7745.6,8944.1,9.02,1060,0,0,0,0,0,0
2026-07-19 10:56:37.584,48540,3.06,7745.6,8944.1,13.73,1060,0,0,0,0,0,0
2026-07-19 10:56:41.580,48540,3.31,7745.6,8944.1,0,0,0,0,0,0,0,0
2026-07-19 10:56:45.047,48540,3.52,7745.6,8944.1,13.24,1060,0,0,0,0,0,0
2026-07-19 10:56:48.688,48540,3.31,7745.6,8944.1,13.3,1060,0,0,0,0,0,0
2026-07-19 10:56:52.223,48540,3.41,7745.7,8944.2,9.41,1060,0,0,0,0,0,0
2026-07-19 10:56:56.216,48540,3.68,7745.7,8944.2,12.8,1060,6,0,336.5,237.6,0,0
2026-07-19 10:57:00.219,48540,3.59,7745.7,8944.2,0,0,1,-0.79,7.1,1.1,0,0
2026-07-19 10:57:04.139,48540,3.18,7745.7,8944.2,9.17,1060,0,0,0,0,0,0
2026-07-19 10:57:07.955,48540,3.2,7745.7,8944.2,12.68,1060,0,0,0,0,0,0
2026-07-19 10:57:11.926,48540,2.94,7745.8,8944.2,0,0,0,0,0,0,0,0
2026-07-19 10:57:15.598,48540,3.05,7745.8,8944.2,12.8,1060,0,0,0,0,0,0
2026-07-19 10:57:19.386,48540,3.12,7745.8,8944.2,17.81,1020.5,0,0,0,0,0,0
2026-07-19 10:57:22.995,48540,9.88,7751.6,8948.2,84.53,1751.7,0,0,0,0,0,0
2026-07-19 10:57:26.892,48540,12.42,7908.2,9698.2,71.37,2042.6,0,0,0,0,0,0
2026-07-19 10:57:30.663,48540,15.8,8095.9,10082.2,89.65,2149.2,0,0,0,0,0,0
2026-07-19 10:57:34.478,48540,18.03,8473.9,10525.3,95.06,2130.9,0,0,0,0,0,0
2026-07-19 10:57:38.167,48540,15.76,8453,10503.4,94.73,2146.9,0,0,0,0,0,0
2026-07-19 10:57:42.001,48540,8.89,8432.7,10507,95.36,2149,0,0,0,0,0,0
2026-07-19 10:57:45.732,48540,7.92,8419.2,10452,94.72,2147.9,0,0,0,0,0,0
2026-07-19 10:57:49.648,48540,9.93,8355,10387.3,73.84,2148,0,0,0,0,0,0
2026-07-19 10:57:53.351,48540,22.64,8707.7,10760.6,95.33,2956.1,0,0,0,0,0,0
2026-07-19 10:57:57.653,48540,34.65,9041,11782.4,96.65,4009.1,0,0,0,0,0,0
2026-07-19 10:58:01.734,48540,35.06,9902.9,13371.5,97.11,4531.4,0,0,0,0,0,0
2026-07-19 10:58:06.113,48540,28.7,9934,13832.5,95.92,4532.9,0,0,0,0,0,0
2026-07-19 10:58:10.190,48540,23.38,9913.1,13811,97.33,4532.9,0,0,0,0,0,0
2026-07-19 10:58:14.170,48540,24.25,9907.2,13805.5,97,4532.9,0,0,0,0,0,0
2026-07-19 10:58:18.218,48540,27.45,9878.1,13776.1,96.92,4532.9,0,0,0,0,0,0
2026-07-19 10:58:22.447,48540,30.68,9882.6,13780.5,0,4532.9,0,0,0,0,0,0
2026-07-19 10:58:26.695,48540,27.45,9868.3,13766.2,96.49,4532.9,0,0,0,0,0,0
2026-07-19 10:58:30.889,48540,28.25,9864.9,13762.7,95.72,4532.9,0,0,0,0,0,0
2026-07-19 10:58:34.888,48540,27.31,9863,13760.3,94.35,4532.9,0,0,0,0,0,0
2026-07-19 10:58:38.995,48540,24.64,9862.8,13759.9,87.56,4533,0,0,0,0,0,0
2026-07-19 10:58:42.749,48540,24.01,9922.2,13819.2,95.85,4532.9,0,0,0,0,0,0
2026-07-19 10:58:46.994,48540,27,9901.5,13819.4,93.55,4533,0,0,0,0,0,0
2026-07-19 10:58:51.157,48540,28.8,9837.7,13755.6,95.24,4533,0,0,0,0,0,0
2026-07-19 10:58:55.188,48540,26.74,9837.5,13755.4,95.62,4532.9,0,0,0,0,0,0
2026-07-19 10:58:59.126,48540,27.05,9747.5,13755.3,94.8,4533,0,0,0,0,0,0
2026-07-19 10:59:03.140,48540,25.93,9669.4,13755.3,96.58,4533,0,0,0,0,0,0
2026-07-19 10:59:06.954,48540,27.28,9635,13755.3,97.2,4533,0,0,0,0,0,0
2026-07-19 10:59:10.992,48540,26.88,9585.4,13755.3,96.04,4533,0,0,0,0,0,0
2026-07-19 10:59:15.009,48540,26.73,9585.7,13755.5,96.7,4532.9,0,0,0,0,0,0
2026-07-19 10:59:19.171,48540,25.9,9585.7,13755.6,92.37,4533,0,0,0,0,0,0
2026-07-19 10:59:23.470,48540,26.05,9585.8,13756.4,95.5,4469.1,0,0,0,0,0,0
2026-07-19 10:59:27.692,48540,27.19,9595.6,13773.9,91.86,4613.7,0,0,0,0,0,0
2026-07-19 10:59:31.773,48540,27.51,9689.4,13953.9,96.28,4549.7,0,0,0,0,0,0
2026-07-19 10:59:35.855,48540,24.26,9649.1,13843.6,96.37,4549.7,0,0,0,0,0,0
2026-07-19 10:59:39.740,48540,25.28,9586.5,13780.6,95.68,4549.7,0,0,0,0,0,0
2026-07-19 10:59:43.708,48540,25.32,9587.6,13781.7,84.88,4549.7,0,0,0,0,0,0
2026-07-19 10:59:47.847,48540,25.68,9588.3,13782.6,94.67,4549.7,0,0,0,0,0,0
2026-07-19 10:59:51.775,48540,24.62,9588.2,13782.1,95.96,4549.7,0,0,0,0,0,0
2026-07-19 10:59:55.573,48540,27.13,9587.9,13781.6,96.16,4549.7,0,0,0,0,0,0
2026-07-19 10:59:59.393,48540,27.35,9587.3,13781,95.55,4549.7,0,0,0,0,0,0
