time,phasePid,sfCpuPct,sfWsMB,sfPrivMB,sfGpuPct,sfGpuMemMB,wvCount,wvCpuPct,wvWsMB,wvPrivMB,wvGpuPct,wvGpuMemMB
2026-07-19 12:40:24.036,37064,8.35,8153.5,9284.9,85.56,1452.7,8,4.02,497.5,301.1,0,0
2026-07-19 12:40:27.375,37064,9.04,8153.9,9285.3,85.85,1452.7,8,3.97,497.5,301.1,0,0
2026-07-19 12:40:30.846,37064,7.55,8153.9,9285.3,63.59,1452.7,8,5.43,522.4,343.9,0,0
2026-07-19 12:40:34.081,37064,8.03,8154.3,9285.7,63.92,1452.7,8,6.57,534.1,339.8,0,0
2026-07-19 12:40:37.547,37064,7.16,8154.7,9286,64.87,1453.7,8,6.46,531.7,325.4,0,0
2026-07-19 12:40:40.768,37064,6.87,8154.7,9287,65.09,1453.7,8,6.37,531,324.8,0,0
2026-07-19 12:40:44.205,37064,7.25,8154.7,9287,64.44,1453.7,8,5.94,531.3,325.2,0,0
2026-07-19 12:40:47.484,37064,6.89,8154.7,9287,64.27,1453.7,8,6.23,532.1,325.9,0,0
2026-07-19 12:40:50.933,37064,7.35,8154.7,9287,76.41,1453.7,8,5.93,541.7,351.6,0,0
2026-07-19 12:40:54.153,37064,8.4,8154.7,9287,76.48,1453.7,8,6.24,541.4,348.5,0,0
2026-07-19 12:40:57.467,37064,7.22,8154.8,9287,77.14,1453.7,8,5.93,539.9,328.5,0,0
2026-07-19 12:41:00.679,37064,10.79,8154.8,9287,76.26,1453.7,8,5.82,540.6,329.2,0,0
2026-07-19 12:41:04.012,37064,7.71,8154.8,9287,77.05,1453.7,8,5.69,541.6,330.1,0,0
2026-07-19 12:41:07.239,37064,9.47,8155.8,9287.1,76.69,1453.7,8,5.95,541.4,329.8,0,0
2026-07-19 12:41:10.570,37064,9.1,8155.8,9287.1,84.83,1454.2,8,6.11,590.5,386.2,0,0
2026-07-19 12:41:13.824,37064,9.3,8156.8,9288.6,85.37,1454.2,8,6.51,601.4,397,0,0
2026-07-19 12:41:17.298,37064,9.74,8156.9,9288.6,85.79,1454.2,8,6.53,608.8,404.5,0,0
2026-07-19 12:41:20.744,37064,9.1,8157,9288.6,85.07,1454.2,8,6.81,608.5,403.4,0,0
2026-07-19 12:41:24.155,37064,10.16,8157.4,9289.1,85.38,1454.2,8,6.77,609.6,408.5,0,0
2026-07-19 12:41:27.443,37064,9.25,8144.2,9273.8,85.45,1454.2,8,6.58,608.7,407.6,0,0
2026-07-19 12:41:30.879,37064,9.66,8145.3,9274.5,86.59,1454.2,8,4.05,610.2,415,0,0
2026-07-19 12:41:34.146,37064,10.73,8148.3,9277.3,86.43,1454.9,8,2.71,604.6,408.7,0,0
2026-07-19 12:41:37.587,37064,9.81,8158.6,9287.8,86.21,1454.9,8,2.67,604.5,408.5,0,0
2026-07-19 12:41:40.861,37064,10.87,8160,9288.8,86.09,1455.5,8,2.58,604.1,408.1,0,0
2026-07-19 12:41:44.243,37064,8.48,8161.9,9291.1,86.36,1455.5,8,2.72,602.2,406.2,0,0
2026-07-19 12:41:47.508,37064,9.03,8162,9291.1,85.97,1455.5,8,2.75,602.3,406.2,0,0
2026-07-19 12:41:50.920,37064,8.99,8162,9291.1,89.48,1455.5,8,2.62,601.4,405.3,0,0
2026-07-19 12:41:54.150,37064,9.55,8162,9291.1,89.48,1455.5,8,2.26,600.6,404.5,0,0
2026-07-19 12:41:57.483,37064,8.78,8162,9291.1,89.5,1455.5,8,2.07,532.1,326.9,0,0
2026-07-19 12:42:00.691,37064,9.3,8162,9291.1,89.62,1455.5,8,1.97,529.4,318.7,0,0
2026-07-19 12:42:04.015,37064,9.12,8162,9291.1,89.28,1455.5,8,2.05,529.4,319,0,0
2026-07-19 12:42:07.262,37064,8.78,8162.1,9291.1,87.27,1455.5,8,2.19,529.8,319.1,0,0
2026-07-19 12:42:10.616,37064,8.54,8162.1,9291.1,86.07,1455.5,8,3.14,542,342.6,0,0
2026-07-19 12:42:13.882,37064,8.72,8162.1,9291.1,85.72,1455.5,8,4.25,542.8,342,0,0
2026-07-19 12:42:17.383,37064,8.85,8162.1,9291.1,85.46,1455.5,8,4.18,541.4,339.4,0,0
2026-07-19 12:42:20.670,37064,9.02,8162.1,9291.1,0,1455.5,8,4.47,540.3,338.2,0,0
2026-07-19 12:42:24.791,37064,12.25,8162.1,9291.1,83.02,1455.5,8,4.54,540.3,338.3,0,0
2026-07-19 12:42:28.665,37064,11.19,8162.1,9291.1,83.05,1455.5,8,4.91,545,358.8,0,0
2026-07-19 12:42:32.118,37064,7.54,8162.1,9291.1,63.33,1455.5,8,6.64,543.5,357.2,0,0
2026-07-19 12:42:35.296,37064,6.5,8158.7,9287.5,62.91,1455.5,8,6.2,541.8,355.5,0,0
2026-07-19 12:42:38.691,37064,6.92,8158.7,9287.5,63.22,1455.5,8,6.3,541.6,344.4,0,0
2026-07-19 12:42:41.912,37064,7.34,8158.7,9287.6,63.04,1455.5,8,6.21,542,344.5,0,0
2026-07-19 12:42:45.282,37064,7.22,8158.7,9287.6,63.78,1455.5,8,6.05,542.1,344.6,0,0
2026-07-19 12:42:48.575,37064,6.66,8158.7,9287.6,63.71,1455.5,8,6.42,542.1,344.6,0,0
